strPHAtr_Phatr3_J49725.p1    GO:0005777,GO:0010468
strPHAtr_Phatr3_J49726.p1    GO:0005524,GO:0016020
strPHAtr_Phatr3_J4974.p1    GO:0005515
strPHAtr_Phatr3_J49741.p1    GO:0003723,GO:0006396,GO:0008173
strPHAtr_Phatr3_J49743.p1    GO:0005509,GO:0009523,GO:0009654,GO:0015979,GO:0019898
strPHAtr_Phatr3_J49765.p1    GO:0006508,GO:0008234
strPHAtr_Phatr3_J49767.p1    GO:0008270
strPHAtr_Phatr3_J49771.p1    GO:0004435,GO:0006629,GO:0007165,GO:0035556
strPHAtr_Phatr3_J49772.p1    GO:0004252,GO:0006508
strPHAtr_Phatr3_J49777.p1    GO:0047834
strPHAtr_Phatr3_J49783.p1    GO:0008168,GO:0032259
strPHAtr_Phatr3_J49785.p1    GO:0004719,GO:0006464
strPHAtr_Phatr3_J49787.p1    GO:0004591,GO:0006099,GO:0016624,GO:0030976
strPHAtr_Phatr3_J49794.p1    GO:0007017,GO:0030286
strPHAtr_Phatr3_J49795.p1    GO:0016787
strPHAtr_Phatr3_J49807.p1    GO:0003824,GO:0030151,GO:0030170
strPHAtr_Phatr3_J49817.p1    GO:0051726
strPHAtr_Phatr3_J49829.p1    GO:0010181
strPHAtr_Phatr3_J49833.p1    GO:0005096
strPHAtr_Phatr3_J49836.p1    GO:0016255,GO:0042765
strPHAtr_Phatr3_J49839.p1    GO:0005515
strPHAtr_Phatr3_J49842.p1    GO:0005436,GO:0015114,GO:0016020,GO:0035435,GO:0044341
strPHAtr_Phatr3_J49849.p1    GO:0000139,GO:0015165,GO:0016021,GO:0090481
strPHAtr_Phatr3_J49856.p1    GO:0005524,GO:0016020,GO:0140359
strPHAtr_Phatr3_J49867.p1    GO:0009922,GO:0016021
strPHAtr_Phatr3_J49878.p1    GO:0005509
strPHAtr_Phatr3_J49889.p1    GO:0016757
strPHAtr_Phatr3_J49897.p1    GO:0005839,GO:0019773,GO:0051603
strPHAtr_Phatr3_J49898.p1    GO:0008168
strPHAtr_Phatr3_J49902.p1    GO:0004066,GO:0006529
strPHAtr_Phatr3_J49903.p1    GO:0019346,GO:0030170
strPHAtr_Phatr3_J49918.p1    GO:0006508,GO:0008233
strPHAtr_Phatr3_J49919.p1    GO:0004386
strPHAtr_Phatr3_J49921.p1    GO:0004190,GO:0006508
strPHAtr_Phatr3_J49924.p1    GO:0008270,GO:0016787
strPHAtr_Phatr3_J49926.p1    GO:0004222,GO:0016020,GO:0071586
strPHAtr_Phatr3_J49932.p1    GO:0005515
strPHAtr_Phatr3_J49936.p1    GO:0022857,GO:0055085
strPHAtr_Phatr3_J4994.p1    GO:0004672,GO:0005524,GO:0006468
strPHAtr_Phatr3_J49944.p1    GO:0008146
strPHAtr_Phatr3_J49945.p1    GO:0008146
strPHAtr_Phatr3_J49960.p1    GO:0008168
strPHAtr_Phatr3_J49969.p1    GO:0005634,GO:0005737
strPHAtr_Phatr3_J49977.p1    GO:0005515
strPHAtr_Phatr3_J49978.p1    GO:0016020
strPHAtr_Phatr3_J49987.p1    GO:0016021
strPHAtr_Phatr3_J49989.p1    GO:0005515
strPHAtr_Phatr3_J49992.p1    GO:0008146
strPHAtr_Phatr3_J49994.p1    GO:0005515,GO:0031267
strPHAtr_Phatr3_J50003.p1    GO:0008146,GO:0016021
strPHAtr_Phatr3_J50006.p1    GO:0010038,GO:0016756,GO:0046872,GO:0046938
strPHAtr_Phatr3_J50011.p1    GO:0008146
strPHAtr_Phatr3_J50012.p1    GO:0016020,GO:0022857,GO:0055085
strPHAtr_Phatr3_J50014.p1    GO:0000413,GO:0003755
strPHAtr_Phatr3_J50024.p1    GO:0016020,GO:0016021
strPHAtr_Phatr3_J50026.p1    GO:0016020,GO:0022857,GO:0055085
strPHAtr_Phatr3_J50034.p1    GO:0003883,GO:0006221
strPHAtr_Phatr3_J50038.p1    GO:0003700,GO:0006355
strPHAtr_Phatr3_J50039.p1    GO:0003700,GO:0006355
strPHAtr_Phatr3_J50045.p1    GO:0000981,GO:0006355,GO:0008270
strPHAtr_Phatr3_J50049.p1    GO:0045892
strPHAtr_Phatr3_J50050.p1    GO:0003677,GO:0006355
strPHAtr_Phatr3_J50055.p1    GO:0005515
strPHAtr_Phatr3_J50056.p1    GO:0005515,GO:0006749
strPHAtr_Phatr3_J50058.p1    GO:0005524,GO:0016887
strPHAtr_Phatr3_J50059.p1    GO:0016702
strPHAtr_Phatr3_J50075.p1    GO:0008271,GO:0008272,GO:0015116,GO:0016020,GO:0016021,GO:0055085
strPHAtr_Phatr3_J50077.p1    GO:0005515
strPHAtr_Phatr3_J50081.p1    GO:0004672,GO:0005524,GO:0006468
strPHAtr_Phatr3_J50084.p1    GO:0016209,GO:0016491
strPHAtr_Phatr3_J50097.p1    GO:0006520,GO:0016829
strPHAtr_Phatr3_J50115.p1    GO:0005515,GO:0005682
strPHAtr_Phatr3_J50120.p1    GO:0044666,GO:0048188
strPHAtr_Phatr3_J50123.p1    GO:0005216,GO:0005249,GO:0005509,GO:0006811,GO:0006813,GO:0008076,GO:0016020,GO:0055085
strPHAtr_Phatr3_J50124.p1    GO:0000166,GO:0003677,GO:0006281,GO:0016035,GO:0019985
strPHAtr_Phatr3_J50130.p1    GO:0000398,GO:0003676,GO:0005634,GO:0005681,GO:0008270
strPHAtr_Phatr3_J50132.p1    GO:0000184,GO:0003723,GO:0005515
strPHAtr_Phatr3_J50136.p1    GO:0003700,GO:0006355,GO:0043565
strPHAtr_Phatr3_J50137.p1    GO:0016491
strPHAtr_Phatr3_J50138.p1    GO:0003682,GO:0010468,GO:0061780
strPHAtr_Phatr3_J50140.p1    GO:0004594
strPHAtr_Phatr3_J50148.p1    GO:0004722,GO:0006470,GO:0016791
strPHAtr_Phatr3_J50149.p1    GO:0015293,GO:0016021
strPHAtr_Phatr3_J50155.p1    GO:0005576,GO:0005975,GO:0008061
strPHAtr_Phatr3_J50160.p1    GO:0005515
strPHAtr_Phatr3_J50163.p1    GO:0005515
strPHAtr_Phatr3_J50174.p1    GO:0008171
strPHAtr_Phatr3_J50177.p1    GO:0004553,GO:0005975
strPHAtr_Phatr3_J50181.p1    GO:0008146,GO:0016021
strPHAtr_Phatr3_J50182.p1    GO:0005975,GO:0016773
strPHAtr_Phatr3_J50183.p1    GO:0003700,GO:0006352,GO:0006355
strPHAtr_Phatr3_J50185.p1    GO:0001522,GO:0003723,GO:0009451,GO:0009982
strPHAtr_Phatr3_J50189.p1    GO:0005471,GO:0006862,GO:0016021
strPHAtr_Phatr3_J50194.p1    GO:0005515
strPHAtr_Phatr3_J50195.p1    GO:0005739,GO:0033617
strPHAtr_Phatr3_J50200.p1    GO:0001522,GO:0003723,GO:0009451,GO:0009982
strPHAtr_Phatr3_J50206.p1    GO:0006508,GO:0008236
strPHAtr_Phatr3_J50210.p1    GO:0006508,GO:0008236
strPHAtr_Phatr3_J50211.p1    GO:0015074
strPHAtr_Phatr3_J50212.p1    GO:0006412
strPHAtr_Phatr3_J50216.p1    GO:0016020
strPHAtr_Phatr3_J50218.p1    GO:0003677,GO:0003910,GO:0005524,GO:0006281,GO:0006310,GO:0051103
strPHAtr_Phatr3_J50220.p1    GO:0004842,GO:0016567
strPHAtr_Phatr3_J50229.p1    GO:0000289,GO:0003723,GO:0004672,GO:0005524,GO:0006397,GO:0006468,GO:0031251
strPHAtr_Phatr3_J50235.p1    GO:0008168
strPHAtr_Phatr3_J50236.p1    GO:0005741,GO:0008308,GO:0055085,GO:0098656
strPHAtr_Phatr3_J50238.p1    GO:0004553,GO:0005975
strPHAtr_Phatr3_J50239.p1    GO:0016603,GO:0017186
strPHAtr_Phatr3_J50246.p1    GO:0006364,GO:0032040
strPHAtr_Phatr3_J50252.p1    GO:0016491,GO:0047834
strPHAtr_Phatr3_J50255.p1    GO:0005216,GO:0006811,GO:0016020,GO:0055085
strPHAtr_Phatr3_J50259.p1    GO:0003735,GO:0005840,GO:0006412
strPHAtr_Phatr3_J50273.p1    GO:0070072
strPHAtr_Phatr3_J50274.p1    GO:0003677,GO:0006260,GO:0006261,GO:0008622
strPHAtr_Phatr3_J50277.p1    GO:0005515
strPHAtr_Phatr3_J50280.p1    GO:0030261
strPHAtr_Phatr3_J50288.p1    GO:0000160
strPHAtr_Phatr3_J50292.p1    GO:0003676,GO:0030246
strPHAtr_Phatr3_J50295.p1    GO:0005509
strPHAtr_Phatr3_J50296.p1    GO:0004672,GO:0005524,GO:0006468
strPHAtr_Phatr3_J50302.p1    GO:0005759,GO:0006974,GO:1902445
strPHAtr_Phatr3_J50309.p1    GO:0003723,GO:0005515,GO:0006396,GO:0045292
strPHAtr_Phatr3_J50310.p1    GO:0003676,GO:0003723,GO:0006396
strPHAtr_Phatr3_J50316.p1    GO:0005515
strPHAtr_Phatr3_J50322.p1    GO:0016779
strPHAtr_Phatr3_J50326.p1    GO:0003676,GO:0005524
strPHAtr_Phatr3_J50328.p1    GO:0003700,GO:0045893
strPHAtr_Phatr3_J50333.p1    GO:0008272,GO:0015116,GO:0016021
strPHAtr_Phatr3_J50344.p1    GO:0000776,GO:0019237,GO:0051382
strPHAtr_Phatr3_J50347.p1    GO:0005515
strPHAtr_Phatr3_J50356.p1    GO:0016757
strPHAtr_Phatr3_J50384.p1    GO:0008113
strPHAtr_Phatr3_J50392.p1    GO:0004591,GO:0006099,GO:0016624,GO:0030976
strPHAtr_Phatr3_J50397.p1    GO:0006629
strPHAtr_Phatr3_J50401.p1    GO:0003824
strPHAtr_Phatr3_J50428.p1    GO:0004114,GO:0007165,GO:0009190,GO:0035556
strPHAtr_Phatr3_J50429.p1    GO:0016757
strPHAtr_Phatr3_J50442.p1    GO:0005096
strPHAtr_Phatr3_J50457.p1    GO:0016020,GO:0055085
strPHAtr_Phatr3_J50463.p1    GO:0006508,GO:0008236
strPHAtr_Phatr3_J50464.p1    GO:0005506
strPHAtr_Phatr3_J50465.p1    GO:0004842,GO:0010390
strPHAtr_Phatr3_J50468.p1    GO:0001733,GO:0009247,GO:0016021
strPHAtr_Phatr3_J50476.p1    GO:0004602,GO:0006979
strPHAtr_Phatr3_J50481.p1    GO:0003700,GO:0006355,GO:0043565
strPHAtr_Phatr3_J50489.p1    GO:0004672,GO:0005524,GO:0006468
strPHAtr_Phatr3_J50493.p1    GO:0000786,GO:0003677,GO:0006334
strPHAtr_Phatr3_J50496.p1    GO:0008168,GO:0032259
strPHAtr_Phatr3_J50497.p1    GO:0004114,GO:0007165,GO:0009190,GO:0035556
strPHAtr_Phatr3_J50498.p1    GO:0008289
strPHAtr_Phatr3_J50500.p1    GO:0003854,GO:0006694,GO:0016616
strPHAtr_Phatr3_J50503.p1    GO:0016021
strPHAtr_Phatr3_J50507.p1    GO:0008418,GO:0070773
strPHAtr_Phatr3_J50511.p1    GO:0005254
strPHAtr_Phatr3_J50516.p1    GO:0006812,GO:0015299,GO:0016021,GO:0055085
strPHAtr_Phatr3_J50519.p1    GO:0004672,GO:0005524,GO:0006468
strPHAtr_Phatr3_J50527.p1    GO:0005515
strPHAtr_Phatr3_J50541.p1    GO:0005515
strPHAtr_Phatr3_J50551.p1    GO:0016020,GO:0022857,GO:0055085
strPHAtr_Phatr3_J50558.p1    GO:0005200
strPHAtr_Phatr3_J50559.p1    GO:0043461
strPHAtr_Phatr3_J50570.p1    GO:0004594
strPHAtr_Phatr3_J50577.p1    GO:0006525,GO:0008483,GO:0030170
strPHAtr_Phatr3_J50578.p1    GO:0008233
strPHAtr_Phatr3_J5060.p1    GO:0005667,GO:0006355,GO:0051726
strPHAtr_Phatr3_J50605.p1    GO:0016757
strPHAtr_Phatr3_J50613.p1    GO:0010277,GO:0051537
strPHAtr_Phatr3_J50622.p1    GO:0003700,GO:0006355,GO:0043565
strPHAtr_Phatr3_J50623.p1    GO:0005779,GO:0007031
strPHAtr_Phatr3_J50624.p1    GO:0003723
strPHAtr_Phatr3_J50629.p1    GO:0003743,GO:0006413
strPHAtr_Phatr3_J50632.p1    GO:0018024
strPHAtr_Phatr3_J50635.p1    GO:0016829,GO:0042597
strPHAtr_Phatr3_J50640.p1    GO:0008270
strPHAtr_Phatr3_J50641.p1    GO:0015996,GO:0080124
strPHAtr_Phatr3_J50695.p1    GO:0000786,GO:0003677
strPHAtr_Phatr3_J50701.p1    GO:0003735,GO:0005840,GO:0006412
strPHAtr_Phatr3_J50705.p1    GO:0009765,GO:0016020
strPHAtr_Phatr3_J50738.p1    GO:0004807,GO:0006096
strPHAtr_Phatr3_J50770.p1    GO:0005975,GO:0016773
strPHAtr_Phatr3_J50796.p1    GO:0003747,GO:0006415
strPHAtr_Phatr3_J50804.p1    GO:0016491
strPHAtr_Phatr3_J50806.p1    GO:0003824
strPHAtr_Phatr3_J50825.p1    GO:0003678,GO:0005524,GO:0031011,GO:0035267,GO:0043139,GO:0097255
strPHAtr_Phatr3_J50848.p1    GO:0003824,GO:0008080,GO:0051536
strPHAtr_Phatr3_J50872.p1    GO:0000786,GO:0003677
strPHAtr_Phatr3_J50885.p1    GO:0000166,GO:0004812,GO:0004820,GO:0005524,GO:0006418
strPHAtr_Phatr3_J50886.p1    GO:0003735,GO:0005840,GO:0006412
strPHAtr_Phatr3_J50914.p1    GO:0010181,GO:0016491
strPHAtr_Phatr3_J50961.p1    GO:0004672
strPHAtr_Phatr3_J50964.p1    GO:0019346,GO:0030170
strPHAtr_Phatr3_J50971.p1    GO:0006520,GO:0016491
strPHAtr_Phatr3_J5099.p1    GO:0006897,GO:0016020
strPHAtr_Phatr3_J51005.p1    GO:0003677,GO:0003910,GO:0005524,GO:0006281,GO:0006310
strPHAtr_Phatr3_J51007.p1    GO:0006364,GO:0019843,GO:0042134
strPHAtr_Phatr3_J51017.p1    GO:0016787
strPHAtr_Phatr3_J51024.p1    GO:0007094
strPHAtr_Phatr3_J51040.p1    GO:0004674,GO:0005515,GO:0006974
strPHAtr_Phatr3_J51058.p1    GO:0042626
strPHAtr_Phatr3_J51066.p1    GO:0003735,GO:0005840,GO:0006412
strPHAtr_Phatr3_J51073.p1    GO:0016021,GO:0016192
strPHAtr_Phatr3_J51092.p1    GO:0004356,GO:0006542,GO:0006807
strPHAtr_Phatr3_J51100.p1    GO:0006396
strPHAtr_Phatr3_J51110.p1    GO:0004672,GO:0005524,GO:0006468
strPHAtr_Phatr3_J51114.p1    GO:0016491
strPHAtr_Phatr3_J51120.p1    GO:0000166,GO:0002161,GO:0004812,GO:0004823,GO:0005524,GO:0006418,GO:0006429
strPHAtr_Phatr3_J51128.p1    GO:0016620,GO:0051287
strPHAtr_Phatr3_J51134.p1    GO:0005524,GO:0016887
strPHAtr_Phatr3_J51169.p1    GO:0003924,GO:0005525,GO:0006913
strPHAtr_Phatr3_J51214.p1    GO:0006537,GO:0006807,GO:0015930,GO:0016491,GO:0016638
strPHAtr_Phatr3_J51230.p1    GO:0009765,GO:0016020
strPHAtr_Phatr3_J51232.p1    GO:0000398
strPHAtr_Phatr3_J51245.p1    GO:0005524,GO:0046872
strPHAtr_Phatr3_J51271.p1    GO:0003755
strPHAtr_Phatr3_J51277.p1    GO:0003924,GO:0005525
strPHAtr_Phatr3_J51279.p1    GO:0004672,GO:0005524,GO:0006468
strPHAtr_Phatr3_J51280.p1    GO:0006465,GO:0008233,GO:0016020
strPHAtr_Phatr3_J51283.p1    GO:0003676
strPHAtr_Phatr3_J51291.p1    GO:0003735,GO:0005840,GO:0006412
strPHAtr_Phatr3_J51301.p1    GO:0003676,GO:0005524
strPHAtr_Phatr3_J51305.p1    GO:0004089,GO:0008270
strPHAtr_Phatr3_J51345.p1    GO:0004596,GO:0006474,GO:0008080,GO:0031415
strPHAtr_Phatr3_J51404.p1    GO:0004619,GO:0006096,GO:0016868
strPHAtr_Phatr3_J51406.p1    GO:0004402,GO:0006355,GO:0016573
strPHAtr_Phatr3_J51407.p1    GO:0003676,GO:0003677,GO:0003887,GO:0006139,GO:0006260,GO:0006261,GO:0008408
strPHAtr_Phatr3_J51412.p1    GO:0003677,GO:0003678,GO:0005524,GO:0006270,GO:0032508,GO:0042555
strPHAtr_Phatr3_J51422.p1    GO:0009058,GO:0030170
strPHAtr_Phatr3_J51430.p1    GO:0000166,GO:0004812,GO:0004818,GO:0005524,GO:0005737,GO:0006418,GO:0006424,GO:0043039
strPHAtr_Phatr3_J5145.p1    GO:0003924,GO:0006807,GO:0016151
strPHAtr_Phatr3_J51454.p1    GO:0006464,GO:0009249,GO:0033819
strPHAtr_Phatr3_J51460.p1    GO:0003824
strPHAtr_Phatr3_J51511.p1    GO:0003924,GO:0005525
strPHAtr_Phatr3_J51516.p1    GO:0008519,GO:0015696,GO:0016020
strPHAtr_Phatr3_J51519.p1    GO:0006464,GO:0009249,GO:0033819
strPHAtr_Phatr3_J51528.p1    GO:0003824,GO:0051536
strPHAtr_Phatr3_J51560.p1    GO:0016491
strPHAtr_Phatr3_J51570.p1    GO:0006364
strPHAtr_Phatr3_J51591.p1    GO:0005509
strPHAtr_Phatr3_J51597.p1    GO:0003677,GO:0005524,GO:0032508
strPHAtr_Phatr3_J51604.p1    GO:0005524,GO:0070615
strPHAtr_Phatr3_J51608.p1    GO:0016491,GO:0047834
strPHAtr_Phatr3_J51609.p1    GO:0009058,GO:0030170
strPHAtr_Phatr3_J51630.p1    GO:0005666,GO:0006352,GO:0006384,GO:0030880
strPHAtr_Phatr3_J51691.p1    GO:0004298,GO:0005839,GO:0043161,GO:0051603
strPHAtr_Phatr3_J51703.p1    GO:0010028,GO:0046422
strPHAtr_Phatr3_J51708.p1    GO:0016491
strPHAtr_Phatr3_J51714.p1    GO:0047834
strPHAtr_Phatr3_J51720.p1    GO:0005783,GO:0015035,GO:0016972,GO:0034975,GO:0071949
strPHAtr_Phatr3_J51727.p1    GO:0003924,GO:0005525
strPHAtr_Phatr3_J51757.p1    GO:0004497,GO:0005506,GO:0016705,GO:0020037
strPHAtr_Phatr3_J51806.p1    GO:0016021
strPHAtr_Phatr3_J51810.p1    GO:0003924,GO:0005525
strPHAtr_Phatr3_J51811.p1    GO:0004418,GO:0033014
strPHAtr_Phatr3_J51819.p1    GO:0003924,GO:0005525,GO:0031116
strPHAtr_Phatr3_J51825.p1    GO:0003924,GO:0005525
strPHAtr_Phatr3_J51830.p1    GO:0016866,GO:0031419,GO:0046872
strPHAtr_Phatr3_J51837.p1    GO:0097573
strPHAtr_Phatr3_J51848.p1    GO:0003774,GO:0005524,GO:0016459
strPHAtr_Phatr3_J51868.p1    GO:0016491
strPHAtr_Phatr3_J51869.p1    GO:0000166
strPHAtr_Phatr3_J51897.p1    GO:0005515
strPHAtr_Phatr3_J51916.p1    GO:0005524,GO:0006298,GO:0030983
strPHAtr_Phatr3_J51921.p1    GO:0003676,GO:0004386,GO:0005524
strPHAtr_Phatr3_J51931.p1    GO:0005515
strPHAtr_Phatr3_J51933.p1    GO:0003700,GO:0006355
strPHAtr_Phatr3_J51970.p1    GO:0004471,GO:0051287
strPHAtr_Phatr3_J52058.p1    GO:0003774,GO:0004672,GO:0005524,GO:0006468,GO:0016459
strPHAtr_Phatr3_J52094.p1    GO:0001054,GO:0001056,GO:0003899,GO:0006351,GO:0046983
strPHAtr_Phatr3_J52108.p1    GO:0004559,GO:0006013
strPHAtr_Phatr3_J52110.p1    GO:0008483,GO:0030170
strPHAtr_Phatr3_J52135.p1    GO:0070403
strPHAtr_Phatr3_J5217.p1    GO:0001522,GO:0003723,GO:0009451,GO:0009982
strPHAtr_Phatr3_J52173.p1    GO:0005524,GO:0006298,GO:0030983
strPHAtr_Phatr3_J52174.p1    GO:0003677,GO:0003918,GO:0005524,GO:0006265
strPHAtr_Phatr3_J522.p1    GO:0003723,GO:0003743,GO:0005852,GO:0006413,GO:0031369
strPHAtr_Phatr3_J52200.p1    GO:0015031
strPHAtr_Phatr3_J52223.p1    GO:0008531,GO:0009231
strPHAtr_Phatr3_J52248.p1    GO:0004559,GO:0005795,GO:0006013,GO:0008455,GO:0009312,GO:0016021
strPHAtr_Phatr3_J52260.p1    GO:0003676
strPHAtr_Phatr3_J52268.p1    GO:0016787
strPHAtr_Phatr3_J52285.p1    GO:0005847,GO:0006378,GO:0006379
strPHAtr_Phatr3_J52286.p1    GO:0000162,GO:0004834
strPHAtr_Phatr3_J52343.p1    GO:0016020,GO:0030001,GO:0046873,GO:0055085
strPHAtr_Phatr3_J52346.p1    GO:0004571,GO:0005509,GO:0016020,GO:1904380,GO:1904382
strPHAtr_Phatr3_J5236.p1    GO:0004164,GO:0008168,GO:0017183
strPHAtr_Phatr3_J52367.p1    GO:0046872
strPHAtr_Phatr3_J52412.p1    GO:0005247,GO:0006821,GO:0016020,GO:0055085
strPHAtr_Phatr3_J52425.p1    GO:0004721,GO:0006470,GO:0007096,GO:0008138,GO:0016311,GO:0016791
strPHAtr_Phatr3_J52444.p1    GO:0005509
strPHAtr_Phatr3_J52450.p1    GO:0005634,GO:0006333
strPHAtr_Phatr3_J52468.p1    GO:0046872
strPHAtr_Phatr3_J52539.p1    GO:0009055,GO:0051536
strPHAtr_Phatr3_J52551.p1    GO:0006506,GO:0016021,GO:0017176
strPHAtr_Phatr3_J52561.p1    GO:0003677,GO:0005524,GO:0032508
strPHAtr_Phatr3_J52603.p1    GO:0005975,GO:0016868,GO:0071704
strPHAtr_Phatr3_J52607.p1    GO:0005515,GO:0005524,GO:0005694,GO:0051276
strPHAtr_Phatr3_J52619.p1    GO:0016020,GO:0022857,GO:0055085
strPHAtr_Phatr3_J52678.p1    GO:0000166,GO:0003677,GO:0003887,GO:0005634,GO:0006260,GO:0006281,GO:0008270,GO:0008622
strPHAtr_Phatr3_J52684.p1    GO:0006189,GO:0016787
strPHAtr_Phatr3_J52685.p1    GO:0005515
strPHAtr_Phatr3_J52750.p1    GO:0004842,GO:0005515
strPHAtr_Phatr3_J5286.p1    GO:0004672,GO:0005524,GO:0006468
strPHAtr_Phatr3_J5288.p1    GO:0016783
strPHAtr_Phatr3_J53929.p1    GO:0004496,GO:0005524,GO:0005737,GO:0008299
strPHAtr_Phatr3_J53933.p1    GO:0005524,GO:0006298,GO:0030983
strPHAtr_Phatr3_J53935.p1    GO:0004750,GO:0005975,GO:0006098,GO:0016857
strPHAtr_Phatr3_J53939.p1    GO:0005839,GO:0051603
strPHAtr_Phatr3_J5396.p1    GO:0004252,GO:0005886,GO:0006508,GO:0008233
strPHAtr_Phatr3_J53969.p1    GO:0005524,GO:0006298,GO:0030983
strPHAtr_Phatr3_J53980.p1    GO:0051015
strPHAtr_Phatr3_J54015.p1    GO:0004372,GO:0019264,GO:0030170,GO:0035999
strPHAtr_Phatr3_J54019.p1    GO:0005524,GO:0016887
strPHAtr_Phatr3_J54027.p1    GO:0009765,GO:0016020
strPHAtr_Phatr3_J54028.p1    GO:0006886,GO:0015031,GO:0016192,GO:0030117,GO:0030123
strPHAtr_Phatr3_J54049.p1    GO:0008521,GO:0016020,GO:0016021
strPHAtr_Phatr3_J54051.p1    GO:0016491
strPHAtr_Phatr3_J54066.p1    GO:0005484,GO:0006888,GO:0006890,GO:0016021,GO:0016192
strPHAtr_Phatr3_J54067.p1    GO:0001228,GO:0006355,GO:0016602
strPHAtr_Phatr3_J54068.p1    GO:0006506
strPHAtr_Phatr3_J54072.p1    GO:0003676,GO:0003677,GO:0003678,GO:0004386,GO:0005524,GO:0005634,GO:0006139,GO:0006289,GO:0016818
strPHAtr_Phatr3_J54080.p1    GO:0000287,GO:0006281,GO:0006310
strPHAtr_Phatr3_J54082.p1    GO:0004471,GO:0051287
strPHAtr_Phatr3_J54086.p1    GO:0005524,GO:0015986,GO:0045261,GO:0046034,GO:0046933,GO:1902600
strPHAtr_Phatr3_J54091.p1    GO:0004672,GO:0005524,GO:0006468
strPHAtr_Phatr3_J54092.p1    GO:0005515
strPHAtr_Phatr3_J54110.p1    GO:0005471,GO:0006862,GO:0016021
strPHAtr_Phatr3_J54134.p1    GO:0008883,GO:0033014,GO:0050661
strPHAtr_Phatr3_J54139.p1    GO:0005515,GO:0005524,GO:0042393,GO:0070615
strPHAtr_Phatr3_J54143.p1    GO:0005085,GO:0032012
strPHAtr_Phatr3_J54164.p1    GO:0005216,GO:0005261,GO:0005886,GO:0006811,GO:0016020,GO:0055085
strPHAtr_Phatr3_J54168.p1    GO:0009247,GO:0016758
strPHAtr_Phatr3_J54169.p1    GO:0006491
strPHAtr_Phatr3_J54175.p1    GO:0005634,GO:0006351
strPHAtr_Phatr3_J54187.p1    GO:0006812,GO:0008324
strPHAtr_Phatr3_J5419.p1    GO:0003824
strPHAtr_Phatr3_J54190.p1    GO:0005509,GO:0005544
strPHAtr_Phatr3_J54192.p1    GO:0000724,GO:0005524,GO:0006281,GO:0007062,GO:0016887,GO:0030915
strPHAtr_Phatr3_J54197.p1    GO:0015031
strPHAtr_Phatr3_J54219.p1    GO:0016746
strPHAtr_Phatr3_J5423.p1    GO:0004788,GO:0005524,GO:0009229,GO:0030975
strPHAtr_Phatr3_J54251.p1    GO:0004089,GO:0008270
strPHAtr_Phatr3_J54257.p1    GO:0003824,GO:0009058
strPHAtr_Phatr3_J54265.p1    GO:0004672,GO:0005524,GO:0006468
strPHAtr_Phatr3_J54289.p1    GO:0003677,GO:0003899,GO:0006351,GO:0032549
strPHAtr_Phatr3_J54319.p1    GO:0004252,GO:0006508
strPHAtr_Phatr3_J54323.p1    GO:0005515
strPHAtr_Phatr3_J54326.p1    GO:0006281,GO:0008270
strPHAtr_Phatr3_J54330.p1    GO:0000155,GO:0000160,GO:0005515,GO:0006355,GO:0007165,GO:0009584,GO:0018298
strPHAtr_Phatr3_J54331.p1    GO:0005524,GO:0006298,GO:0016887,GO:0030983,GO:0032300
strPHAtr_Phatr3_J54343.p1    GO:0004402,GO:0005634,GO:0006325,GO:0006348,GO:0016573
strPHAtr_Phatr3_J54355.p1    GO:0000287,GO:0003824,GO:0030976
strPHAtr_Phatr3_J54360.p1    GO:0000786,GO:0003677
strPHAtr_Phatr3_J54376.p1    GO:0006457
strPHAtr_Phatr3_J54378.p1    GO:0016491
strPHAtr_Phatr3_J54405.p1    GO:0005452,GO:0006820,GO:0016020,GO:0016021
strPHAtr_Phatr3_J54409.p1    GO:0016491
strPHAtr_Phatr3_J54411.p1    GO:0004930,GO:0004965,GO:0007186,GO:0016021
strPHAtr_Phatr3_J54412.p1    GO:0006189,GO:0016787
strPHAtr_Phatr3_J54420.p1    GO:0003924,GO:0005525,GO:0006886
strPHAtr_Phatr3_J54435.p1    GO:0046983
strPHAtr_Phatr3_J54442.p1    GO:0006886,GO:0016192,GO:0030117,GO:0030131
strPHAtr_Phatr3_J54476.p1    GO:0016811
strPHAtr_Phatr3_J54477.p1    GO:0003824,GO:0046912
strPHAtr_Phatr3_J54478.p1    GO:0004474,GO:0006097
strPHAtr_Phatr3_J54486.p1    GO:0016491
strPHAtr_Phatr3_J54493.p1    GO:0070569
strPHAtr_Phatr3_J54494.p1    GO:0003824
strPHAtr_Phatr3_J54495.p1    GO:0005381,GO:0016021,GO:0034755
strPHAtr_Phatr3_J545.p1    GO:0004553,GO:0005975
strPHAtr_Phatr3_J54505.p1    GO:0004402,GO:0005515,GO:0006355,GO:0008270,GO:0016573
strPHAtr_Phatr3_J54510.p1    GO:0071203
strPHAtr_Phatr3_J54511.p1    GO:0005198,GO:0005737,GO:0006886,GO:0016192,GO:0030117,GO:0030126
strPHAtr_Phatr3_J54528.p1    GO:0003860
strPHAtr_Phatr3_J54534.p1    GO:0003924,GO:0005525,GO:0005874,GO:0007017
strPHAtr_Phatr3_J54535.p1    GO:0004491,GO:0016491
strPHAtr_Phatr3_J54536.p1    GO:0004348,GO:0006665
strPHAtr_Phatr3_J54552.p1    GO:0006812,GO:0008324,GO:0016021,GO:0055085
